 Nieuwsgierige gasten raadt de ober altijd de specialiteit van de chef  aan  .,32,aan=restpv
 Ongetrainde sporters raadt de sportbond altijd deelname aan de marathon  af  .,32,af=restpv
 Mij heb je nooit jouw excuses aangeboden   .,32,
 De buitenlandse prinses mocht ik tijdens de ceremonie een fotoboek over Nederland overhandigen   .,32,
 Mij leerde mijn opa altijd de gekste liedjes    .,32,
 U moet ik toch een gek verhaal vertellen   .,32,
 Aan de oud-aanvoerder van het Nederlands elftal gunde de bondscoach natuurlijk een mooi afscheidsduel    .,32,
 Wie heb jij deze slechte film nog meer aangeraden   .,32,meer=bijw
 Aan de kustwacht stuurde de kapitein van het zinkende schip via de radio een noodsignaal    .,32,
 Ons deelde de docent tijdens de les de datum van het volgende proefwerk  mee  .,32,mee=restpv
 Mij heeft mijn vader voor mijn verjaardag een vlucht met een luchtballon beloofd   .,32,
 Mijn oma ontfutselden de oplichters met een smoesje haar pincode    .,32,
 Aan zijn kleinzoon beloofde de opa voor zijn verjaardag een elektrische trein    .,32,
 De toeristen adviseerde de Spaanse gids na de rondleiding een bezoekje aan dat typisch Spaanse café    .,32,
 Zijn dochter stuurde de piloot uit elk land een ansichtkaart    .,32,
 De bezoekers van de huishoudbeurs moesten wij de hele dag tasjes met informatiefolders overhandigen   .,32,
 Wie heb jij gisteren onze auto geleend   .,32,
 Aan de Amerikaanse president heeft mijn vader na het congres een hand gegeven   .,32,
 Onze gasten heeft mijn zus na het voorgerecht een glas rode wijn ingeschonken   .,32,
 Mijn moeder heb ik voor haar verjaardag een kettinkje gegeven   .,32,
 Aan het medisch instituut in Kaboel heeft de wetenschapper na de schokkende televisiebeelden een groot geldbedrag geschonken   .,32,groot=bvn
 Zijn collega's heeft de overspannen werknemer vorige week zijn taken moeten overdragen   .,32,week=znw
 Aan de jeugdboekenschrijver heeft de voorzitster van de Jonge Jury na een korte ceremonie de trofee overhandigd   .,32,
 Mij hebben jullie gisteren niks gevraagd   .,32,
 Hem heb ik vorig jaar mijn klarinet verkocht   .,32,
 U zal ik onmiddellijk het openstaande bedrag betalen   .,32,
 Aan de tweede klas heeft de lerares Latijn tijdens de eerste les de eerste naamval uitgelegd   .,32,Latijn=znw
 Mij had mijn oma na haar dood een muziekdoosje nagelaten   .,32,
 Haar heeft de wiskundedocent tijdens de les de wiskundige formule uitgelegd   .,32,Haar=per2
 Zijn vriendin heeft mijn oudere broer voor Valentijnsdag zilveren oorbellen gegeven   .,32,
 Aan de jonge muzikante heeft de vioolmaker na een eenvoudige reparatie de viool overhandigd   .,32,
 Aan de woedende automobilist hebben de politieagenten onmiddellijk een bekeuring gegeven   .,32,
 Ons heeft onze kleuterjuf vroeger allerlei spannende verhalen verteld   .,32,
 Aan de zieke patiënte had de arts per ongeluk de verkeerde medicijnen voorgeschreven   .,32,
 Mij had de docent tijdens de les een uitbrander gegeven   .,32,
 Haar heb ik voor Valentijnsdag een roos gegeven   .,32,Haar=per2
 Aan de trompettist had de dirigent na zijn geweldige solo een complimentje gegeven   .,32,
 Wie heb jij gisteren je dure vulpen geleend   .,32,
 Zijn stamgasten heeft de cafébaas na de overwinning van het Nederlands elftal een gratis rondje gegeven   .,32,
 Haar zal ik morgen dit heerlijke recept geven   .,32,Haar=per2
 Dat biologische restaurant leveren wij sinds kort biologisch vlees    .,32,
 De tegenpartij gaf de scheidsrechter in de blessuretijd een penalty    .,32,
 Mij heeft mijn vriendin voor vandaag een grote verrassing beloofd   .,32,
 Mij wilde u zojuist iets vertellen   .,32,
 Aan haar heb ik vorige week mijn telefoonoplader geleend   .,32,haar=per2
 Haar hebben wij nooit zoiets verteld   .,32,Haar=per2
 Aan de geblesseerde balletdanser kon de chirurg na de operatie het goede nieuws vertellen   .,32,
 Nieuwe studenten moet de rijleraar tijdens de eerste lessen de verkeersregels uitleggen   .,32,
 Aan de schorre operazanger had de arts voor haar optreden keelpastilles voorgeschreven   .,32,
 Welke bedrijven heb je deze week een sollicitatiebrief gestuurd   .,32,
 Jou zal ik morgen jouw schaatsen teruggeven   .,32,
 Wie heb jij gisteren jouw telefoonnummer gegeven   .,32,gegeven=zww
 Geef hem onmiddellijk zijn pen  terug   .,33,terug=restpv
 Geef het ambulancepersoneel nu een beetje ruimte     .,33,
 Schenk ons na het voorgerecht een glaasje wijn  in   .,33,in=restpv
 Schenk het museum na mijn overlijden mijn kunstcollectie     .,33,overlijden=znw
 Lever het restaurant vanmiddag deze verse vissen     .,33,
 Draag mij na jouw nachtdienst het patiëntendossier over   .,33,over=restpv
 Laat mijn kleinkinderen na mijn dood het theeservies  na   .,33,na=restpv
 Geef de ober straks een dikke fooi     .,33,
 Overhandig de koningin na het diner dit bosje bloemen     .,33,
 Overhandig de klanten met een vriendelijk gebaar hun gekochte waar     .,33,waar=znw
 Draag de studenten iedere dag jouw kennis  over   .,33,over=restpv
 Overhandig de winnaar van de finale tijdens de ceremonie deze beker     .,33,
 Overhandig de directeur na het gesprek de aanbevelingsbrief van jouw vorige baas     .,33,
 Betaal mij binnen drie werkdagen de achterstallige huur     .,33,
 Verkoop zoveel mogelijk toeristen vandaag dit T-shirt     .,33,
 Leen hem nooit iets     .,33,
 Leen mij tot morgen jouw aantekeningenschrift     .,33,
 Bied haar straks een gratis drankje  aan   .,33,haar=per2; aan=restpv
 Bied de vrouw van de Japanse keizer na zijn toespraak deze zijden sjaal  aan   .,33,aan=restpv
 Bied dat meisje onmiddellijk jouw excuses  aan   .,33,aan=restpv
 Deel de afgewezen sollicitant per telefoon het slechte nieuws  mee   .,33,mee=restpv; afgewezen=bvn
 Beloof jouw ouders plechtig betere resultaten     .,33,plechtig=bijw
 Beloof jouw docent in een gesprek onder vier ogen een betere studiehouding     .,33,
 Raad de atlete nooit deze medicijnen  aan   .,33,aan=restpv
 Raad iedereen onmiddellijk dit boek  aan   .,33,aan=restpv
 Leer ons vandaag de vierde naamval     .,33,
 Leer deze kinderen dit jaar het alfabet     .,33,
 Leer mij straks dat kaarttrucje     .,33,
 Vertel haar vandaag de pijnlijke waarheid     .,33,haar=per2
 Vertel ons tijdens de lange treinreis dat spannende verhaal     .,33,
 Vertel mij niet de voetbaluitslagen     .,33,
 Stuur jouw nichtje voor haar verjaardag een kaartje     .,33,
 Stuur jouw bezorgde ouders straks een kaartje     .,33,
 Stuur de architect vanavond foto's van de verbouwing     .,33,
 Geef de planten elke dag water     .,33,
 Geef jouw leerlingen elke dag een complimentje     .,33,
 Geef je paspoort straks aan de douanier     .,33,
 Geef onze nationale held nu een geweldig applaus     .,33,geweldig=bvn
 Schenk het goede doel vandaag een paar euro     .,33,
 Lever het biologische restaurant onmiddellijk deze verse vissen     .,33,
 Overhandig de minister tijdens de demonstratie onze brief     .,33,
 Overhandig de conducteur straks de treinkaartjes     .,33,
 Bied de vioolmaker deze week jouw oude viool  aan   .,33,aan=restpv
 Betaal de cafébaas aan het eind van de maand het openstaande bedrag     .,33,
 Vertel mij nooit een smoesje     .,33,
 Leen onze buurvrouw voor één dagje jouw auto     .,33,
 Leen jouw broer deze winter jouw oude schaatsen     .,33,
 Leen het verdrietige meisje voor één week jouw poppenhuis     .,33,week=znw
 Bied de nieuwe buurman eventueel jouw hulp  aan   .,33,aan=restpv
 Deel de patiënte tijdens het onderzoek de eventuele behandelmethode  mee   .,33,mee=restpv
 Bied de sollicitante onmiddellijk deze baan  aan   .,33,aan=restpv
 Deel hem straks de tegenvallende verkoopresultaten  mee   .,33,mee=restpv
 Beloof jouw werknemers tijdens de vergadering een hoger salaris     .,33,
 Geef hem toch een complimentje     .,33,
 Raad hem toch deze kapper  aan   .,33,aan=restpv
 Raad hun voor de zekerheid een goede autoverzekering  aan   .,33,hun=per2; aan=restpv
 Raad mij maar uw lievelingsgerecht  aan   .,33,maar=bijw; aan=restpv
 Leer hun in acht weken deze ingewikkelde dans     .,33,hun=per2
 Vertel ons nogmaals die grap     .,33,
 Geef iedereen bij binnenkomst een glas champagne     .,33,
 Schenk onze gasten straks een kopje thee  in   .,33,in=restpv
 Schrijf ons niet jouw wetten  voor   .,33,voor=restpv
 Geef de dirigent onmiddellijk zijn stokjes  terug   .,33,terug=restpv
 Geef mij nu mijn pantoffels  terug   .,33,terug=restpv
 Geef verwaarloosde dieren door middel van een kleine donatie een beter leven     .,33,
 Geef de tegenstanders na afloop van de wedstrijd een hand     .,33,
 Geef iedereen altijd een tweede kans     .,33,
 Schenk de dierentuin na mijn dood mijn fossielenverzameling     .,33,
 Draag de politiemannen nu de winkeldief  over   .,33,over=restpv
 Draag de ministers aan het begin van de dag dit dossier  over   .,33,over=restpv
 Overhandig de prinses tijdens de officiële ceremonie dat bijzondere sieraad     .,33,
 Overhandig de winnaar van de bokswedstrijd na afloop deze zilveren gordel     .,33,
 Overhandig de eindexamenkandidaten op deze speciale dag een klein cadeautje     .,33,klein=bvn
 Overhandig de koper straks de sleutels van zijn nieuwe huis     .,33,
 Verkoop mij alsjeblieft dat mooie schilderij     .,33,
 Leen haar voor één dagje jouw camera     .,33,haar=per2
 Deel iedereen na vandaag onze huwelijksdatum  mee   .,33,mee=restpv
 Beloof jouw ouders tijdens het avondeten een betere cijferlijst     .,33,avondeten=restpv
 Raad jouw vriendin anders onze dierenarts  aan   .,33,aan=restpv
 Leer de brugklassers tijdens de eerste twee weken de schoolregels     .,33,
 Vertel de klas bij het kampvuur dat spookverhaal     .,33,
 Vertel jouw leraar voor aanvang van de les de reden van jouw afwezigheid     .,33,
 Vertel jouw klasgenoten tijdens kamp dat enge verhaal     .,33,
 Stuur mij vanavond dat enge filmpje  door   .,33,door=restpv
 Vertel de tweedeklassers opnieuw de spellingsregels     .,33,
 Raad jouw patiënten onmiddellijk deze medicijnen  af   .,33,af=restpv
 Geef haar nu haar leerlingenpasje  terug   .,33,haar=per2; terug=restpv
 Geef de klant onmiddellijk zijn wisselgeld  terug   .,33,terug=restpv
 Stuur zijn ouders vanaf je vakantieadres een kaartje     .,33,je=bez
 Stuur je mentor na de laatste rapportvergaderingen een bedankje     .,33,je=bez
 Geef mij alsjeblieft mijn winterjas  aan   .,33,aan=restpv
 Bied de dirigent na afloop van het concert een bos bloemen  aan   .,33,aan=restpv
 Bied de dakloze man vanmiddag een kop warme soep  aan   .,33,aan=restpv
 Raad de atleet na zijn operatie een periode van rust  aan   .,33,aan=restpv
 Geef de fans na afloop van het concert een handtekening     .,33,
 Bied het veilinghuis morgen deze schilderijen  aan   .,33,morgen=bijw; aan=restpv
 Overhandig de zangeres na haar concert de gouden plaat   .,33,
 Bied de uitgedroogde marathonloper elke tien kilometer een glaasje water  aan   .,33,aan=restpv
 Raad mij toch een goede film  aan   .,33,aan=restpv
 Draag de locoburgemeester onmiddellijk deze belangrijke dossiers  over   .,33,over=restpv
 Raad zwangere vrouwen dit geneesmiddel nooit aan    .,34,aan=restpv
 Schenk het stadsarchief mijn verzameling stadsplattegronden na mijn dood     .,34,
 Lever dat Franse restaurantje deze bestelling vóór vier uur     .,34,
 Draag jouw opvolger dit vertrouwelijke dossier tijdens de slotvergadering over    .,34,over=restpv
 Overhandig de vermoeide hardlopers een flesje water na de finish     .,34,
 Verkoop hem jouw dierbare antiekverzameling nooit     .,34,
 Leen jouw klasgenootje jouw passer toch     .,34,
 Bied de bezoekers van de sauna een badjas bij binnenkomst aan    .,34,aan=restpv
 Bied de Zweedse prinses dit kleine presentje na haar toespraak aan    .,34,aan=restpv
 Gun jouw grote rivaal de etappeoverwinning niet     .,34,
 Ontfutsel de bankdirecteur de code van de kluis met een smoesje     .,34,
 Ontneem criminelen hun dure auto's en sieraden na hun veroordeling     .,34,
 Deel de journalisten het vertrek van de minister van volksgezondheid tijdens de persconferentie mee    .,34,mee=restpv
 Beloof nieuwe klanten een extra hoge korting tijdens onze actieweken     .,34,
 Raad iedereen deze blessuregevoelige sport absoluut af    .,34,absoluut=bijw; af=restpv
 Raad niemand die ontzettend voorspelbare film meer aan    .,34,aan=restpv; meer=bijw
 Vergeef hem die kwetsende opmerkingen toch     .,34,
 Vergeef jouw broer zijn fouten toch     .,34,
 Vergeef uw broer zijn slechte advies toch     .,34,
 Leg de nieuwe studenten van de rijschool de ingewikkelde voorrangsregels zeer goed uit    .,34,goed=bijw; uit=restpv
 Leg de nieuwe brugklassers de schoolregels één voor één uit    .,34,uit=restpv
 Vertel de leerlingen van de brugklas de datum van de toetsweek tijdens de eerste les     .,34,
 Schrijf hart- en nierpatiënten deze medicijnen absoluut niet voor    .,34,voor=restpv
 Vergeef iedereen zijn fouten na een welgemeend excuus     .,34,
 Beloof je baas een hoger rendement de komende maanden     .,34,je=bez
 Raad jongens dit typische meidenboek niet aan    .,34,aan=restpv
 Stuur jouw neefje en nichtje een kaartje deze zomer     .,34,
 Stuur ons het ingevulde formulier spoedig toe    .,34,toe=restpv
 Leg brugklassers het verschil tussen me en mijn goed uit    .,34,me=per2; me=wed; goed=bijw; uit=restpv
 Raad de geblesseerde tennisser deelname aan de clubkampioenschappen resoluut af    .,34,af=restpv
 Raad de eindexamenleerlingen dat schitterende boek van Thomas Rosenboom toch aan    .,34,aan=restpv
 Geef jouw oma een bosje bloemen op haar verjaardag     .,34,
 Vergeef mij mijn vervelende gedrag alsjeblieft     .,34,
 Verkoop de autohandelaar onze oude auto voor een goede prijs     .,34,
 Leg de toeristen de kortste route naar hun hotel heel duidelijk uit    .,34,duidelijk=bijw; uit=restpv
 Raad niemand deze reisorganisatie meer aan    .,34,aan=restpv; meer=bijw
 Leen mij jouw auto alsjeblieft     .,34,
 Overhandig de gids een kleine fooi na zijn rondleiding     .,34,
 Stuur mij dat e-mailtje vanmiddag     .,34,
 Beloof je docenten betere cijfers de komende periode     .,34,je=bez
 Schrijf jonge kinderen deze zalf nooit voor    .,34,voor=restpv
 Leg hun de risico's nogmaals uit    .,34,hun=per2; uit=restpv
 Vraag hem de oplossing van vraag zeven straks     .,34,
 Raad bergbeklimmers deze schoenen niet aan    .,34,aan=restpv
 Vertel hem de waarheid toch     .,34,
 Leg hun de veiligheidsvoorschriften duidelijk uit    .,34,hun=per2; uit=restpv
 Stuur hem een kaartje voor zijn verjaardag     .,34,
 Raad niemand dit vreselijke pretpark meer aan    .,34,meer=bijw; aan=restpv
 Geef hem zijn pen onmiddellijk terug    .,34,terug=restpv
 Vergeef hem zijn persterijen nooit     .,34,
 Vraag hem zijn mening nooit     .,34,
 Raad jouw vrienden dat belabberde restaurant niet aan    .,34,aan=restpv
 Leg de nieuwe cursisten de opbouw van de cursus duidelijk uit    .,34,uit=restpv
 Geef trouwe klanten extra korting tijdens onze uitverkoop     .,34,
 Lees jonge kinderen dit griezelige verhaal nooit voor    .,34,voor=restpv
 Stuur de eindredactie de foto's voor de deadline     .,34,
 Laat hem mijn postzegelverzameling niet na    .,34,na=restpv
 Vertel haar alles tijdens jullie gesprek     .,34,haar=per2; jullie=bez
 Gun de tegenstander de bal niet     .,34,
 Gun jouw vervelende broer de overwinning niet     .,34,
 Overhandig de leerlingen deze formulieren aan het eind van de les     .,34,
 Overhandig de artiest de gouden plaat na zijn optreden     .,34,
 Overhandig de brandweermannen deze bos bloemen als dank voor hun heldhaftige optreden     .,34,
 Draag de zusters dit dossier na het middagmaal over    .,34,over=restpv
 Draag de politiecommissaris de overmeesterde inbrekers onmiddellijk over    .,34,over=restpv
 Geef mijn bijzondere plantjes voldoende water gedurende mijn vakantie     .,34,
 Geef mijn tropische vissen voldoende voer gedurende mijn ziekenhuisopname     .,34,
 Vertel de rechter de volledige waarheid tijdens de hoorzitting     .,34,
 Stuur hem het koopcontract straks toe    .,34,toe=restpv
 Schrijf oudere patiënten dit zware geneesmiddel niet voor    .,34,voor=restpv
 Vergeef mij mijn kwetsende opmerkingen toch     .,34,
 Raad de avontuurlijke vrienden die gevaarlijke reis absoluut af    .,34,af=restpv
 Raad de studenten dit handige woordenboek absoluut aan    .,34,aan=restpv
 Geef de meegereisde fans een hand na de wedstrijd     .,34,
 Deel de voetballiefhebbers de einduitslagen tijdens de radio-uitzending mee    .,34,mee=restpv
 Leen hem jouw ladder toch     .,34,
 Stuur ons uw ingevulde belastingformulier binnen drie dagen toe    .,34,toe=restpv
 Stuur ons uw opmerkingen vóór twaalf mei toe    .,34,toe=restpv
 Stuur hem het ondertekende contract vóór dertig april toe    .,34,toe=restpv
 Raad elke atleet deze voedingssupplementen absluut af    .,34,af=restpv
 Leg nieuwe patiënten de mogelijke bijwerkingen van dit medicijn duidelijk uit    .,34,uit=restpv
 Overhandig de Amerikaanse jazzzangeres deze oorkonde na haar laatste nummer     .,34,
 Geef die onbetrouwbare man jouw adresgegevens niet     .,34,
 Geef hem jouw telefoonnummer toch     .,34,
 Vergeef ons onze fouten toch     .,34,
 Vertel jouw klasgenoten jouw medische verleden tijdens het mentoruurtje     .,34,
 Laat het dorpsmuseum mijn verzameling stenen speerpunten na mijn dood na    .,34,na=restpv; dood=znw
 Geef brugklassers seksuele voorlichting tijdens de biologielessen     .,34,
 Verkoop die louche verzamelaar jouw dierbare fossielen niet     .,34,
 Verkoop die sympathieke verzamelaar jouw stripboeken toch     .,34,
 Raad niemand dit dure restaurant meer aan    .,34,meer=bijw; aan=restpv
 Verkoop mij jouw oude platenspeler toch    .,34,
 Overhandig de dolgelukkige roeiers hun gouden medailles tijdens de uitreiking     .,34,
 Raad patiënten met hartproblemen deze behandeling absoluut af    .,34,af=restpv
 Geef mij mijn spaargeld nu terug    .,34,terug=restpv
 Leen mij jouw aantekeningen toch     .,34,
 Leg nieuwe leerlingen onze strenge schoolregels zeer duidelijk uit    .,34,uit=restpv; duidelijk=bijw
 Lever het tweesterrenrestaurant deze verse vissen vóór vijf uur     .,34,
 Geef mij mijn schooltas onmiddellijk terug    .,34,terug=restpv
 Geef hem zijn agenda onmiddellijk terug    .,34,terug=restpv
 De trouwringen heeft het mooie bruidsmeisje tijdens de huwelijksceremonie aan de bruidegom gegeven   .,35,
 Deze medicijnen mag de huisarts helemaal niet aan patiënten met longproblemen voorschrijven   .,35,helemaal=bwg
 Een onbekend zelfportret van Van Gogh heeft zijn verre neef vorige week aan het museum geschonken   .,35,onbekend=bvn
 Dat nieuwe tv-format heeft de bedenker vorige maand aan een Amerikaanse zender verkocht   .,35,
 De jonge winkeldieven heeft het winkelpersoneel na een korte vechtpartij aan de politie kunnen overdragen   .,35,
 Het eerste exemplaar van zijn nieuwe roman heeft de uitgever tijdens de boekpresentatie aan de schrijver overhandigd   .,35,
 Zijn geodriehoek wilde hij niet aan mij lenen   .,35,
 Een aantal lessen moest de oververmoeide hoogleraar van de bedrijfsarts aan zijn collega's overdragen   .,35,
 Dat openstaande bedrag heb ik gisteren aan de groenteman betaald   .,35,
 De samenvatting van hoofdstuk drie wilde mijn klasgenootje niet aan mij lenen   .,35,
 Een levensgrote kans had de verdediger met een goede sliding aan de vrijstaande spits ontnomen   .,35,
 Een snelle stijging van de winst heeft de financieel directeur tijdens de vergadering aan de aandeelhouders beloofd   .,35,
 Een reis naar dat onrustige gebied heeft onze organisatie nooit aan die journalisten aangeraden   .,35,
 Die bijzondere Chinese vaas heeft de antiekhandelaar gisteren aan de Nederlandse ambassadeur verkocht   .,35,
 Deze bloemen mag ik straks aan de koningin geven   .,35,
 Een nieuwe vertraging moest de treinconducteur tot zijn grote spijt aan de balende passagiers meedelen   .,35,
 Het uiterst kritische rapport hebben de onderzoekers tijdens de officiële bijeenkomst aan de minister van onderwijs overhandigd   .,35,
 De datum van de toets heeft onze docent gisteren aan ons verteld   .,35,
 Flinke klappen had de mannetjesbaviaan tijdens de achtervolging aan zijn concurrent gegeven   .,35,
 Valse bankbiljetten had de oplichter bij het afrekenen aan de caissière gegeven   .,35,afrekenen=znw
 Mijn fiets heeft mijn vriendin zonder mijn toestemming aan haar broer geleend   .,35,
 Dit heerlijke voorgerechtje zal ik echt aan iedereen aanraden   .,35,echt=bijw
 De boekjes van Dik Trom hebben mijn ouders vroeger aan ons voorgelezen   .,35,
 Welke liedjes heeft de zangdocente deze maand aan jullie geleerd   .,35,jullie=per2
 Wat heeft hij gisteren aan jullie verteld   .,35,jullie=per2
 Betere sloten en een alarm heeft de politie na de inbraakgolf aan de bewoners aangeraden   .,35,
 Het ontslag van de wethouder heeft de burgemeester tijdens de ingelaste spoedvergadering aan de journalisten meegedeeld   .,35,
 Een glas karnemelk heeft mijn moeder tijdens het ontbijt voor ons ingeschonken   .,35,
 Een rode kaart heeft de strenge arbiter in de veertigste minuut aan de middenvelder van Chelsea gegeven   .,35,
 Wat heeft de huisarts uiteindelijk aan jou aangeraden   .,35,
 Welke boeken heeft de bibliothecaresse uiteindelijk aan hem aangeraden   .,35,
 Dat heb ik nooit aan haar broer beloofd   .,35,
 Het antwoord op vraag drie moest ik tijdens het nakijken aan de klas vertellen   .,35,
 Welke nieuwe woorden heb je vandaag aan de klas geleerd   .,35,
 Een bijzonder beeldhouwwerk had de weduwnaar na zijn dood aan ons museum nagelaten   .,35,ons=bez; bijzonder=bvn
 Een aanzienlijke schadevergoeding moest de overvaller van de rechter aan zijn slachtoffers betalen   .,35,
 Die moeilijke formule heeft onze docent nooit aan ons uitgelegd   .,35,
 Een simpele kijkoperatie had de chirurg tijdens het onderzoek aan de atleet aangeraden   .,35,
 Mijn horloge zal ik nooit aan iemand lenen   .,35,
 Persoonlijke gegevens mag je nooit aan onbekenden geven   .,35,
 Het geheime ingrediënt van de vleessaus mogen de koks niet aan de klanten vertellen   .,35,
 Verschillende sprookjes lazen mijn grootouders regelmatig aan mij  voor  .,35,voor=restpv
 De verkeerde medicijnen heeft de assistent van de apotheker per ongeluk aan de bejaarde man meegegeven   .,35,
 Zijn officiële taken zal de burgemeester volgende week aan zijn opvolger overdragen   .,35,
 Wat wilde jij daarnet aan ons vertellen   .,35,
 Deze heerlijke taart zullen wij straks aan onze jarige collega geven   .,35,
 Een zeer besmettelijke ziekte heeft de stewardess na haar reis naar Kameroen aan haar gezinsleden overgedragen   .,35,
 Die erfstukken had je nooit aan die man mogen verkopen   .,35,
 Welk verhaaltje had je gisteren aan hem voorgelezen   .,35,
 Uw sollicitatiebrief moet u vóór vier december aan de directeur sturen   .,35,
 Deze spannende film zal ik absoluut aan mijn vrienden aanraden   .,35,
 Absolute rust had de bedrijfsarts na onderzoek aan de operazanger voorgeschreven   .,35,
 De datum van de troonsopvolging deelde  de koningin tijdens de live-uitzending aan het Nederlandse volk  mee  .,35,mee=restpv
 De helft van het prijzengeld had de gelukkige winnaar onmiddellijk aan een goed doel geschonken   .,35,
 Een fikse bekeuring had de politieagent uiteindelijk aan de motorrijder gegeven   .,35,
 Mijn dilemma heb ik gisteren aan de directie voorgelegd   .,35,
 Een vast bedrag schenkt mijn vader iedere maand aan het Wereldnatuurfonds    .,35,vast=bvn
 Een vlooienband raadde de dierenarts na een korte controle van zijn viervoeter aan de hondenbezitter  aan  .,35,aan=restpv
 De ontsnapping van de gevaarlijke gedetineerden heeft de woordvoerder van de politie tijdens het journaal aan de inwoners van de stad meegedeeld   .,35,
 Welke medicijnen mag een arts nooit aan astmapatiënten voorschrijven   .,35,
 Bruikbaar advies heeft die dure adviseur nooit aan ons gegeven   .,35,
 Minder werkloosheid heeft de leider van de politieke partij tijdens de campagne aan de Braziliaanse bevolking beloofd   .,35,
 Tatoeages hebben mijn ouders ten strengste aan mij verboden   .,35,verboden=zww
 De lamskoteletten raadde de ober gisteren aan ons  aan  .,35,aan=restpv
 De beelden van de gewelddadige overval heeft de politie tijdens de ingelaste uitzending aan het volk laten zien   .,35,
 Sommige producten mogen winkeliers niet aan minderjarigen verkopen   .,35,
 Een boze brief had de abonnee na het kwetsende artikel aan de redactie gestuurd   .,35,
 Een gezonder ontbijt had de diëtiste tijdens het consult aan mijn vader aangeraden   .,35,
 Een celstraf van twee jaar heeft de rechter uiteindelijk aan de pyromaan gegeven   .,35,
 Een bezoekje aan Boedapest kan ik absoluut aan iedereen aanbevelen   .,35,
 Een mooi salaris en een auto met chauffeur beloofde de voorzitter van de voetbalclub tijdens de onderhandelingen aan de jeugdspeler    .,35,
 Spannende verhalen heeft de gids tijdens de wandeling aan ons verteld   .,35,
 Het plukken van paddenstoelen raadt de campingeigenaar vanwege het levensgrote gevaar aan iedereen  af  .,35,af=restpv
 Dat mooie fotoboek heb ik voor mijn verjaardag aan mijn vriendin gevraagd   .,35,
 Een nieuw glaasje wijn schonk de ober na het voorgerecht voor de gasten  in  .,35,in=restpv
 Een lief kaartje stuurde mijn oma vanaf haar vakantieadres aan ons    .,35,
 Deze foto's hebben jullie nooit aan ons laten zien   .,35,
 Gestolen telefoons probeerde de zakkenroller op straat aan de voorbijgangers te verkopen   .,35,
 Kroketten en frikadellen deelde mijn collega voor zijn verjaardag aan ons  uit  .,35,uit=restpv
 Wat heeft de scheikundedocente gisteren aan onze klas uitgelegd   .,35,
 Een handje heeft de teleurgestelde spits niet aan de scheidsrechter gegeven   .,35,
 Sterkere medicijnen mag ik niet aan u geven   .,35,
 Het eerste ontwerp van de wolkenkrabber liet de architect woensdag aan de kritische opdrachtgevers zien   .,35,
 Jouw eerste blokfluit mag je nooit aan iemand verkopen   .,35,
 Welke dans heeft de choreograaf vorige week aan de deelnemers van de dansshow geleerd   .,35,
 Een onaangekondigd so wilde de strenge docent als straf aan zijn leerlingen geven   .,35,onaangekondigd=bvn; als=nnb
 Welke onwaarheden heb jij gisteren aan mijn ouders verteld   .,35,
 Het goede nieuws deelde de chirurg na de operatie aan de familie van de patiënt  mee  .,35,
 Een zeer bijzonder fossiel heeft mijn oom voor mijn verjaardag aan mij gegeven   .,35,bijzonder=bvn
 Een bosje bloemen heb ik voor haar verjaardag aan mijn oma gegeven   .,35,
 Beelden van spectaculaire achtervolgingen laat dat programma elke week aan de kijkers zien   .,35,laat=hww
 Mijn mening hebben jullie niet gevraagd    .,35,
 Wat voor een leugens heb jij gisteren aan mijn vriendin verteld   .,35,
 Een nieuw wereldrecord had de populaire zwemmer voor de race aan zijn fans beloofd   .,35,
 Extra oefensommen hadden de leerlingen aan het begin van de les aan de docent gevraagd   .,35,
 Een nieuwe kroon raadde de tandarts tijdens de behandeling aan mijn moeder  aan  .,35,aan=restpv
 Betere verlichting raadde de fietsmonteur tijdens de routinecontrole aan de fietser  aan  .,35,aan=restpv
 Een stopsignaal hebben de politieagenten na de verkeersovertreding aan de automobilist gegeven   .,35,
" Ljubljana, de hoofdstad van Slovenië, kan ik absoluut aan iedereen aanraden   .",35,
 Alcohol mag een winkelier niet aan minderjarigen verkopen   .,35,
 Dat boek heb ik hem vorig jaar gegeven   .,36,
 Mooie orchideeën heeft de bioloog mij tijdens de wandeling beloofd   .,36,
 Een zilveren armbandje heeft mijn broer zijn vriendin voor haar verjaardag gegeven   .,36,
 Een flink bedrag heeft onze school de stichting na de sponsorloop kunnen overhandigen   .,36,flink=bvn
 Het klassenboek heeft de leerling de docent aan het begin van de les overhandigd   .,36,
 Mijn atlas zal ik mijn buurjongetje nooit lenen   .,36,
 Het begrip tsunami heeft onze aardrijkskundedocent ons vorige week uitgelegd   .,36,
 Zijn officiële taken heeft de verslagen president zijn opvolger na de verkiezingsuitslag overgedragen   .,36,verslagen=bvn
 De zakkenroller hebben de oplettende voorbijgangers de politie uiteindelijk kunnen overdragen   .,36,
 Een veel te dure keuken heeft de verkoper ons afgelopen zaterdag aangesmeerd   .,36,te=bwg
 Oud brood geeft mijn oma de eendjes tijdens haar ochtendwandeling    .,36,
 Dat dure restaurant heeft de culinair recensent zijn lezers wederom afgeraden   .,36,
 Het artikel over de politieke situatie in Syrië heeft de journalist de redactie vijf minuten voor de deadline toegestuurd   .,36,
 Die vraag heb ik hem nooit gesteld   .,36,
 Mijn mening heeft hij mij nooit gevraagd   .,36,
